pocolog.rb[INFO]: loading file info from ../20190918-1108/control.0.idx... 
/motion_translator.motion_command.translation /motion_translator.motion_command.rotation /motion_translator.motion_command.heading.rad
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.019719229712820828 -0 0
0.030000000000000002 -0 0
0.010809961241492966 -0 0
0 0 0
0 0 0
